founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,years_since_founding,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
53281,43,Female,11,Media,5842.0,Fair,Low,Below Average,3,Yes,63,Associate Degree,Married,0.0,Entry,Large,35.0,Yes,No,No,Good,Medium,Stayed
63213,32,Male,14,Healthcare,6949.0,Good,Very High,Average,0,No,96,Associate Degree,Single,1.0,Entry,Medium,16.0,No,No,No,Good,Low,Left
59834,57,Female,47,Technology,10443.0,,,Average,0,Yes,25,Master’s Degree,Single,,Senior,Large,96.0,No,No,No,Good,Medium,Stayed
21435,59,Male,8,Education,3513.0,Excellent,High,Average,0,Yes,87,Bachelor’s Degree,Single,2.0,Entry,Medium,55.0,No,No,No,Good,Medium,Left
1272,59,Male,3,Education,5891.0,Fair,High,Average,0,No,18,Bachelor’s Degree,Married,1.0,Entry,Medium,70.0,No,No,No,Excellent,Medium,Left
7436,19,Female,4,Technology,8142.0,Good,High,Average,0,No,38,Bachelor’s Degree,Married,4.0,Mid,Small,15.0,No,No,No,Good,High,Left
73159,33,Female,4,Education,4484.0,Good,High,Average,2,Yes,35,Master’s Degree,Single,1.0,Mid,Small,44.0,No,No,No,Good,Medium,Left
39118,59,Female,4,Finance,6181.0,Good,High,Average,1,Yes,95,High School,Married,0.0,Entry,Large,12.0,No,No,No,Fair,High,Stayed
28980,19,Male,6,Healthcare,6479.0,,High,High,1,No,74,Bachelor’s Degree,Married,3.0,Entry,Small,21.0,No,No,No,Excellent,Medium,Left
46957,45,Male,29,Technology,8355.0,Excellent,Very High,Average,0,No,47,Bachelor’s Degree,Married,4.0,Entry,Medium,94.0,No,No,No,Good,Low,Stayed
10437,47,Male,13,Education,3791.0,Poor,High,Average,0,No,26,Bachelor’s Degree,Married,4.0,Entry,Large,59.0,No,No,No,Fair,High,Left
21568,34,Male,16,Technology,10060.0,Excellent,High,Average,2,Yes,26,Bachelor’s Degree,Single,4.0,Entry,Small,59.0,No,No,Yes,Good,Low,Left
66486,27,Female,7,Technology,11597.0,Poor,Medium,Average,0,No,28,PhD,Married,1.0,Entry,Large,33.0,No,No,No,Good,High,Left
61127,49,Male,33,Finance,10736.0,Excellent,High,High,2,No,80,High School,Married,2.0,Mid,Medium,107.0,No,No,No,Good,Low,Stayed
37406,38,Female,7,Education,5907.0,Fair,High,Average,0,No,30,Associate Degree,Single,5.0,Mid,Small,31.0,Yes,No,No,Good,Medium,Stayed
49780,26,Male,16,Healthcare,6945.0,Fair,Very High,High,0,Yes,1,Bachelor’s Degree,Single,1.0,Mid,Medium,63.0,Yes,No,No,Poor,Low,Left
45413,49,Male,24,Media,,,,High,2,No,52,Associate Degree,Married,,Mid,,,No,No,No,Fair,Low,Left
32254,28,Female,15,Healthcare,5780.0,Good,Very High,Average,2,No,67,Master’s Degree,Married,2.0,Mid,Large,27.0,No,No,No,Good,High,Left
31558,54,Male,28,Technology,8988.0,Fair,Medium,Average,2,Yes,87,High School,Single,0.0,Senior,Medium,84.0,Yes,Yes,No,Fair,Medium,Stayed
7541,50,Female,12,Finance,9899.0,Poor,High,Average,0,No,46,High School,Divorced,3.0,Mid,Medium,43.0,No,No,No,Excellent,Low,Stayed
57749,42,Male,31,Education,6453.0,Excellent,Medium,Average,0,No,4,Bachelor’s Degree,Married,0.0,Mid,Large,69.0,No,No,No,Good,Medium,Stayed
20406,29,Male,4,Healthcare,9068.0,Good,Very High,Average,0,No,10,High School,Single,0.0,Mid,Medium,54.0,Yes,No,No,Good,Medium,Stayed
73515,19,Female,9,Media,7310.0,Excellent,High,Average,0,Yes,76,High School,Married,3.0,Entry,Medium,85.0,No,No,No,Fair,High,Left
44389,47,Female,6,Media,6480.0,Good,Medium,Average,3,No,93,Master’s Degree,Single,3.0,Mid,Medium,12.0,Yes,No,Yes,Excellent,Low,Stayed
18728,50,Male,31,Technology,9904.0,Excellent,Very High,Average,1,Yes,80,High School,Single,4.0,Entry,Medium,61.0,Yes,No,No,Fair,Low,Stayed
37461,58,Female,34,Technology,9884.0,,,Below Average,1,Yes,95,Associate Degree,Single,,Mid,Medium,,No,No,No,Good,High,Left
41165,45,Male,15,Technology,8265.0,,,High,2,Yes,62,High School,Single,0.0,Mid,Medium,22.0,Yes,No,No,Poor,Very High,Stayed
11305,36,Female,28,Media,6222.0,Poor,Medium,Average,1,Yes,68,Associate Degree,Married,0.0,Mid,Medium,40.0,No,No,Yes,Fair,Low,Left
48867,25,Male,2,Education,4003.0,,,High,0,No,90,Associate Degree,Married,,Senior,Medium,,No,No,No,Fair,High,Stayed
55440,42,Male,22,Education,5141.0,Fair,Very High,Average,0,No,43,Bachelor’s Degree,Single,4.0,Mid,Medium,59.0,No,No,No,Excellent,High,Stayed
35683,30,Male,12,Media,5982.0,Fair,High,Average,0,No,91,Bachelor’s Degree,Married,0.0,Entry,Small,39.0,No,No,Yes,Fair,High,Left
50867,41,Female,26,Healthcare,7752.0,Excellent,Very High,Average,0,No,41,Master’s Degree,Single,3.0,Entry,Large,64.0,No,No,No,Good,Medium,Left
50957,50,Female,22,Education,4883.0,Excellent,Low,High,0,Yes,81,Master’s Degree,Divorced,0.0,Senior,Small,99.0,No,No,No,Poor,Medium,Left
18555,35,Female,2,Technology,,,,Average,0,No,6,Bachelor’s Degree,Married,,Mid,,,No,No,No,Good,Low,Stayed
40357,48,Female,12,Healthcare,6311.0,Excellent,Medium,High,2,Yes,10,Associate Degree,Single,0.0,Entry,Medium,55.0,No,No,No,Poor,Medium,Left
4838,50,Male,5,Healthcare,6833.0,Good,Very High,Average,1,No,10,Bachelor’s Degree,Married,0.0,Entry,Medium,18.0,No,No,No,Good,Low,Left
7308,25,Male,3,Technology,11008.0,Excellent,Medium,Average,3,No,97,Associate Degree,Married,4.0,Senior,Medium,32.0,No,No,No,Poor,Low,Stayed
14292,28,Male,17,Healthcare,8142.0,Excellent,Very High,Below Average,0,No,57,High School,Single,0.0,Entry,Medium,88.0,No,Yes,No,Fair,Medium,Left
38139,53,Male,12,Finance,7403.0,Good,Very High,Average,2,No,70,Master’s Degree,Married,2.0,Entry,Large,57.0,No,No,Yes,Poor,High,Stayed
13649,53,Female,4,Technology,11418.0,Good,Very High,Average,2,No,58,Master’s Degree,Married,3.0,Entry,Small,64.0,No,No,No,Good,Medium,Left
470,40,Male,12,Education,5289.0,,,Average,1,No,66,High School,Single,,Mid,,,No,No,Yes,Good,Low,Left
44196,45,Female,20,Education,,,,Below Average,2,No,51,Associate Degree,Married,,Senior,,,No,No,No,Good,High,Stayed
22790,34,Male,9,Technology,11065.0,Excellent,High,Below Average,3,No,38,High School,Single,1.0,Mid,Medium,49.0,No,No,No,Fair,High,Stayed
58760,30,Male,16,Technology,6919.0,Fair,High,Average,3,Yes,80,Bachelor’s Degree,Married,3.0,Entry,Large,59.0,No,No,No,Good,Low,Left
689,30,Male,4,Technology,8492.0,Excellent,High,Average,0,No,59,Bachelor’s Degree,Married,1.0,Mid,Medium,21.0,No,No,No,Fair,Medium,Stayed
51811,22,Female,4,Technology,8371.0,Fair,High,Average,0,No,2,High School,Single,2.0,Senior,Medium,16.0,No,Yes,No,Fair,Medium,Left
29320,35,Male,26,Education,5346.0,Good,Very High,Average,1,Yes,3,High School,Single,0.0,Mid,Medium,85.0,No,No,No,Good,Low,Left
39465,47,Female,34,Media,5073.0,Excellent,Medium,Average,0,Yes,45,Bachelor’s Degree,Married,1.0,Entry,Medium,42.0,Yes,No,No,Poor,Low,Left
31326,50,Male,9,Finance,12093.0,Fair,Very High,Average,0,No,44,Bachelor’s Degree,Married,1.0,Mid,Medium,29.0,No,No,No,Fair,Medium,Left
61686,49,Male,11,Technology,7953.0,Poor,Low,Average,2,No,90,Master’s Degree,Single,0.0,Entry,Medium,72.0,Yes,No,No,Poor,Medium,Left
28734,55,Male,29,Technology,9349.0,Good,High,Below Average,0,Yes,31,Associate Degree,Married,1.0,Entry,Small,50.0,No,No,No,Good,High,Left
33335,59,Female,42,Healthcare,8647.0,Excellent,Medium,Low,2,No,61,Associate Degree,Married,1.0,Senior,Small,93.0,Yes,No,No,Poor,Low,Stayed
39721,54,Female,12,Media,6556.0,Good,High,Low,2,Yes,78,Bachelor’s Degree,Married,3.0,Entry,Small,48.0,No,No,No,Good,High,Left
16249,41,Female,11,Technology,8620.0,Poor,High,Average,1,No,47,High School,Married,3.0,Mid,Small,67.0,No,No,No,Fair,Low,Left
62774,45,Male,17,Finance,10485.0,Good,Very High,Average,1,Yes,91,Bachelor’s Degree,Single,3.0,Senior,Medium,84.0,No,No,Yes,Poor,Medium,Left
29302,23,Female,14,Technology,11387.0,Good,Very High,High,1,No,47,Bachelor’s Degree,Divorced,1.0,Entry,Large,85.0,No,No,No,Good,Medium,Stayed
68671,26,Male,9,Media,6108.0,Fair,Low,Average,0,No,66,Associate Degree,Single,1.0,Senior,Large,56.0,No,No,No,Fair,High,Stayed
15264,36,Male,13,Healthcare,7899.0,Good,Medium,High,0,Yes,23,PhD,Married,0.0,Mid,Small,72.0,No,No,No,Good,Medium,Stayed
10581,24,Female,9,Healthcare,7102.0,Good,High,High,1,No,87,Associate Degree,Married,1.0,Mid,Large,23.0,No,No,Yes,Good,Low,Stayed
42958,50,Male,42,Technology,8576.0,Fair,High,Below Average,3,Yes,13,Bachelor’s Degree,Divorced,3.0,Entry,Medium,90.0,No,No,No,Poor,Low,Stayed
57820,29,Male,9,Technology,10517.0,Good,Very High,Average,2,Yes,79,Associate Degree,Divorced,1.0,Senior,Medium,56.0,No,No,No,Fair,Medium,Stayed
57583,55,Male,41,Healthcare,7904.0,,,Average,0,No,59,Master’s Degree,Divorced,0.0,Entry,Large,67.0,No,No,No,Fair,High,Stayed
21075,38,Female,22,Education,3462.0,,,Average,1,Yes,28,Bachelor’s Degree,Married,,Senior,Small,76.0,No,No,No,Fair,Medium,Stayed
25352,33,Male,10,Education,,,,Average,0,No,5,Associate Degree,Single,,Mid,,,No,No,No,Good,Low,Stayed
44904,34,Male,21,Technology,9372.0,Excellent,High,Average,1,Yes,79,Bachelor’s Degree,Divorced,3.0,Mid,Small,91.0,Yes,No,Yes,Good,Medium,Stayed
21758,39,Male,27,Technology,8148.0,Excellent,Medium,Average,0,No,96,Master’s Degree,Divorced,0.0,Senior,Small,79.0,No,No,No,Fair,High,Stayed
26379,44,Female,9,Healthcare,8028.0,Good,High,Below Average,3,Yes,70,Associate Degree,Single,2.0,Entry,Large,65.0,Yes,No,No,Fair,Medium,Left
53748,43,Female,20,Technology,9475.0,Fair,High,High,0,Yes,89,High School,Single,0.0,Mid,Medium,33.0,Yes,No,Yes,Fair,Low,Left
35955,36,Male,18,Technology,7871.0,Good,High,Below Average,0,No,81,Master’s Degree,Single,1.0,Mid,Small,55.0,No,No,No,Poor,Medium,Left
62101,51,Female,4,Education,4048.0,Good,Medium,Average,0,Yes,28,High School,Single,0.0,Entry,Small,81.0,No,No,No,Poor,Low,Left
53741,40,Male,4,Technology,9287.0,Good,Very High,Average,2,Yes,91,PhD,Single,3.0,Mid,Large,82.0,No,No,No,Good,Medium,Left
37464,45,Female,21,Healthcare,7863.0,Poor,High,Average,0,No,19,High School,Divorced,0.0,Entry,Large,33.0,No,No,No,Good,Low,Left
35345,41,Male,13,Education,5366.0,Good,High,High,1,No,54,Bachelor’s Degree,Single,0.0,Mid,Medium,71.0,No,No,No,Good,High,Left
10991,36,Female,11,Technology,10466.0,Fair,Very High,High,1,No,66,High School,Married,1.0,Mid,Large,28.0,No,No,No,Good,Low,Stayed
73004,29,Male,15,Technology,10783.0,Fair,High,Average,0,No,91,Bachelor’s Degree,Married,0.0,Mid,Medium,22.0,Yes,No,No,Poor,Medium,Left
36909,20,Male,7,Healthcare,8609.0,Good,Medium,High,0,No,5,Bachelor’s Degree,Married,1.0,Mid,Medium,30.0,No,Yes,Yes,Good,High,Left
20727,42,Female,19,Finance,9070.0,Good,High,Average,2,No,48,Master’s Degree,Divorced,1.0,Senior,Medium,58.0,No,No,Yes,Good,Medium,Stayed
47779,51,Female,10,Technology,11000.0,Fair,High,Low,2,No,66,Associate Degree,Single,0.0,Senior,Medium,64.0,Yes,No,No,Good,High,Stayed
62920,20,Female,5,Media,6469.0,,,High,3,Yes,90,High School,Divorced,,Mid,Large,,No,No,No,Good,High,Stayed
41572,50,Female,27,Healthcare,8063.0,Poor,Low,Below Average,0,No,78,Bachelor’s Degree,Married,0.0,Entry,Medium,106.0,No,No,No,Good,Low,Left
69027,50,Male,40,Technology,6924.0,Fair,Very High,Below Average,2,No,62,Bachelor’s Degree,Single,3.0,Senior,Large,76.0,No,No,No,Good,Low,Left
51133,33,Male,5,Education,5509.0,Fair,Medium,Low,0,Yes,9,Bachelor’s Degree,Divorced,0.0,Mid,Medium,44.0,Yes,No,No,Good,Medium,Stayed
63808,44,Male,17,Media,6962.0,Good,Low,Average,0,No,57,Bachelor’s Degree,Married,4.0,Mid,Medium,91.0,No,No,No,Fair,High,Stayed
1959,22,Female,11,Media,4929.0,Fair,High,Average,0,No,43,Bachelor’s Degree,Married,0.0,Entry,Medium,79.0,No,No,No,Fair,Medium,Left
72893,47,Male,24,Education,,,,Average,0,No,29,Associate Degree,Married,,Mid,,,No,No,No,Poor,High,Stayed
67737,20,Male,8,Technology,10103.0,Poor,Very High,Average,3,Yes,16,Master’s Degree,Divorced,1.0,Entry,Medium,80.0,No,No,No,Good,Low,Left
63872,51,Male,36,Healthcare,7953.0,Fair,High,High,3,Yes,40,Bachelor’s Degree,Married,0.0,Entry,Small,93.0,No,No,Yes,Poor,Low,Stayed
74193,48,Female,8,Education,5252.0,Fair,Medium,Average,0,No,31,Bachelor’s Degree,Married,0.0,Senior,Large,47.0,Yes,No,No,Good,Low,Stayed
64784,28,Female,1,Education,4655.0,Excellent,Very High,Low,0,No,65,Associate Degree,Married,3.0,Senior,Large,23.0,No,No,No,Fair,Medium,Left
3840,26,Female,14,Healthcare,7406.0,Excellent,High,Low,0,No,83,Master’s Degree,Single,4.0,Entry,Small,25.0,No,No,No,Good,High,Left
43657,44,Female,7,Media,6190.0,Good,High,Low,1,No,50,Master’s Degree,Married,0.0,Entry,Small,71.0,No,No,No,Good,Medium,Left
62108,19,Male,2,Finance,11149.0,Good,Very High,Below Average,0,No,6,Bachelor’s Degree,Divorced,1.0,Mid,Medium,55.0,No,No,No,Good,Medium,Left
71059,32,Female,5,Healthcare,7764.0,Poor,Very High,High,0,No,55,High School,Single,2.0,Entry,Large,45.0,Yes,No,No,Poor,Low,Left
6187,26,Male,14,Healthcare,8943.0,,Medium,Below Average,0,No,65,High School,Single,2.0,Entry,Large,27.0,No,No,Yes,Good,Medium,Left
12288,27,Male,8,Technology,8653.0,Fair,High,Average,0,Yes,58,Master’s Degree,Married,5.0,Entry,Medium,40.0,No,No,No,Poor,Medium,Left
14319,37,Male,6,Healthcare,7290.0,Good,Very High,Below Average,0,Yes,29,Associate Degree,Divorced,0.0,Mid,Medium,32.0,No,No,No,Good,Low,Stayed
28725,38,Male,9,Finance,6173.0,,,Average,0,No,97,High School,Single,,Mid,,,No,No,No,Poor,Low,Stayed
42136,35,Male,1,Technology,7514.0,Fair,Very High,Average,0,Yes,29,High School,Married,1.0,Mid,Large,67.0,No,No,No,Fair,Low,Left
58309,45,Male,17,Media,5289.0,Good,Medium,Average,1,No,76,PhD,Single,3.0,Mid,Large,94.0,No,No,No,Good,Medium,Stayed
62188,24,Male,5,Technology,6808.0,Excellent,Medium,Below Average,0,No,3,Bachelor’s Degree,Single,4.0,Senior,Small,8.0,No,No,No,Fair,High,Left
25804,55,Female,26,Healthcare,,,,High,0,No,19,Associate Degree,Single,,Entry,,,No,No,No,Fair,Medium,Left
40410,49,Male,1,Technology,11087.0,Poor,High,High,1,No,72,Bachelor’s Degree,Single,0.0,Entry,Large,68.0,No,No,Yes,Good,Medium,Left
11165,57,Male,15,Education,4288.0,Good,High,High,4,Yes,6,Bachelor’s Degree,Single,1.0,Mid,Medium,26.0,No,Yes,No,Good,High,Stayed
47359,57,Male,4,Media,6198.0,Excellent,Very High,Average,2,No,41,Bachelor’s Degree,Single,3.0,Senior,Small,32.0,Yes,No,No,Good,High,Stayed
39566,49,Female,35,Healthcare,5697.0,Good,High,Average,0,No,78,Associate Degree,Divorced,2.0,Entry,Medium,65.0,No,No,No,Fair,Low,Stayed
34046,52,Female,33,Healthcare,8509.0,Excellent,High,High,2,Yes,55,Associate Degree,Divorced,4.0,Senior,Large,87.0,No,No,No,Poor,High,Stayed
48495,33,Female,18,Media,5757.0,Poor,High,Below Average,1,Yes,65,Master’s Degree,Married,0.0,Mid,Small,96.0,No,No,No,Good,Medium,Stayed
50552,41,Male,2,Education,3274.0,Good,High,Average,0,Yes,7,High School,Single,3.0,Entry,Large,55.0,Yes,No,Yes,Good,Low,Left
59296,23,Male,15,Technology,10147.0,Good,High,Average,2,No,75,Master’s Degree,Single,1.0,Senior,Small,83.0,Yes,No,No,Good,Medium,Stayed
11386,45,Female,3,Technology,7757.0,Excellent,High,Average,0,No,67,Master’s Degree,Married,2.0,Senior,Large,64.0,No,No,Yes,Good,Low,Stayed
9869,50,Male,12,Education,3407.0,Good,Low,Average,2,No,95,Master’s Degree,Married,5.0,Entry,Medium,23.0,Yes,No,No,Good,Low,Stayed
42403,56,Female,4,Healthcare,8587.0,Fair,Medium,Low,0,No,92,Associate Degree,Single,5.0,Entry,Medium,35.0,No,No,No,Good,Low,Left
45255,42,Male,25,Healthcare,7084.0,Fair,High,Average,2,Yes,56,High School,Divorced,4.0,Mid,Medium,100.0,Yes,No,No,Fair,Low,Stayed
26594,53,Male,37,Media,6628.0,Fair,High,High,0,No,50,PhD,Divorced,1.0,Entry,Small,103.0,Yes,No,No,Good,Medium,Stayed
59722,29,Male,4,Healthcare,7419.0,Fair,Very High,Average,0,No,5,Associate Degree,Married,1.0,Mid,Medium,46.0,No,No,No,Fair,Low,Left
49558,25,Female,9,Education,3893.0,Fair,High,High,0,No,98,Bachelor’s Degree,Divorced,2.0,Senior,Medium,54.0,No,No,No,Good,Medium,Stayed
55290,50,Male,7,Healthcare,7546.0,Good,Very High,Low,2,Yes,3,High School,Single,2.0,Senior,Small,77.0,No,No,Yes,Good,Low,Stayed
39744,29,Male,3,Technology,9660.0,Fair,High,Average,0,No,81,High School,Single,6.0,Mid,Medium,38.0,No,No,Yes,Good,Low,Left
16052,31,Male,19,Finance,8322.0,,,Average,3,No,96,Associate Degree,Married,,Entry,,,No,No,No,Fair,High,Stayed
39884,21,Female,9,Finance,9678.0,Excellent,High,High,2,No,70,Bachelor’s Degree,Married,4.0,Entry,Medium,82.0,No,No,No,Good,Low,Stayed
28482,46,Male,7,Media,6370.0,Excellent,Very High,Average,0,No,84,High School,Single,0.0,Entry,Large,60.0,No,No,No,Good,High,Left
72729,56,Male,36,Healthcare,8810.0,Poor,High,Average,0,No,9,Associate Degree,Single,2.0,Entry,Small,44.0,Yes,No,No,Poor,High,Left
16907,43,Male,27,Finance,9975.0,Fair,Very High,Average,1,Yes,21,Associate Degree,Married,3.0,Entry,Small,70.0,No,No,No,Good,Low,Stayed
73480,28,Male,6,Finance,9969.0,Good,High,Average,0,Yes,10,Bachelor’s Degree,Single,5.0,Mid,Large,62.0,Yes,No,Yes,Poor,Low,Stayed
19749,54,Female,43,Media,6669.0,,,Average,0,No,77,Associate Degree,Married,,Mid,Small,,Yes,No,No,Fair,Medium,Stayed
34615,26,Female,15,Healthcare,10187.0,,High,High,0,No,37,Master’s Degree,Single,3.0,Mid,Small,52.0,No,No,Yes,Fair,Medium,Left
49182,47,Male,35,Media,6080.0,Good,Medium,Average,2,No,55,Associate Degree,Married,0.0,Entry,Medium,111.0,No,No,No,Good,Medium,Left
19134,29,Male,17,Technology,9709.0,Poor,High,High,0,No,73,High School,Single,0.0,Entry,Small,83.0,No,No,No,Poor,Low,Left
61153,18,Male,7,Education,4611.0,,High,High,0,No,27,Bachelor’s Degree,Divorced,2.0,Entry,Large,84.0,No,No,No,Poor,Low,Left
58790,26,Female,14,Media,6086.0,Good,Low,High,0,Yes,50,Bachelor’s Degree,Divorced,0.0,Mid,Medium,35.0,Yes,No,No,Good,Low,Stayed
52504,27,Male,11,Media,,,,Below Average,1,Yes,85,Master’s Degree,Married,,Mid,,,No,No,No,Good,Low,Left
65197,56,Male,9,Technology,10951.0,Excellent,High,Average,1,No,70,High School,Single,0.0,Senior,Large,44.0,No,No,No,Good,Low,Stayed
67226,51,Male,14,Technology,9935.0,Excellent,Very High,Average,2,No,85,Bachelor’s Degree,Divorced,0.0,Senior,Large,79.0,No,Yes,No,Poor,Low,Stayed
74090,50,Male,29,Media,5088.0,Excellent,High,Average,0,No,90,Bachelor’s Degree,Married,3.0,Senior,Small,74.0,No,No,Yes,Fair,Low,Stayed
11750,50,Male,21,Finance,9826.0,Excellent,Medium,Average,0,No,9,PhD,Married,0.0,Entry,Medium,73.0,No,No,Yes,Fair,Medium,Stayed
72402,55,Female,42,Healthcare,7893.0,Poor,Low,Average,2,Yes,85,Bachelor’s Degree,Single,4.0,Entry,Small,51.0,No,No,Yes,Poor,High,Left
33149,24,Female,7,Technology,5572.0,,,Average,2,Yes,91,Associate Degree,Single,3.0,Senior,Small,19.0,Yes,No,No,Poor,High,Left
20681,26,Female,4,Technology,10388.0,Poor,High,Average,2,No,32,Master’s Degree,Divorced,0.0,Mid,Small,43.0,No,No,No,Good,Low,Stayed
70120,36,Female,21,Technology,7485.0,Fair,Very High,Below Average,1,Yes,60,Bachelor’s Degree,Single,1.0,Mid,Large,65.0,Yes,Yes,No,Poor,Low,Left
29109,52,Male,38,Technology,9711.0,Poor,High,Average,0,No,45,High School,Married,0.0,Entry,Small,45.0,No,No,No,Good,Medium,Left
36591,54,Female,9,Education,5830.0,Good,Very High,Average,0,No,81,Bachelor’s Degree,Married,3.0,Senior,Large,32.0,No,No,No,Fair,Medium,Stayed
64212,37,Female,5,Media,6175.0,Excellent,Very High,Average,1,No,60,Bachelor’s Degree,Married,3.0,Entry,Small,36.0,No,No,No,Fair,Low,Left
4760,36,Female,19,Education,,,,Average,0,No,72,Associate Degree,Married,,Mid,,,No,No,No,Poor,Low,Left
17470,33,Female,11,Technology,9614.0,Good,High,High,3,No,65,Bachelor’s Degree,Married,0.0,Entry,Medium,90.0,No,No,No,Good,High,Left
29006,44,Male,19,Finance,7290.0,Excellent,Medium,Average,1,No,95,Bachelor’s Degree,Single,4.0,Mid,Large,21.0,No,No,Yes,Excellent,High,Stayed
47280,51,Female,6,Media,5623.0,Poor,Medium,Average,0,No,29,High School,Married,0.0,Entry,Small,76.0,No,No,No,Fair,High,Left
36531,36,Male,4,Healthcare,8690.0,Good,High,Average,1,No,86,Bachelor’s Degree,Married,1.0,Senior,Large,76.0,No,No,No,Good,Low,Stayed
2927,58,Male,28,Finance,8883.0,Fair,High,Below Average,0,No,78,PhD,Married,4.0,Senior,Small,49.0,Yes,No,No,Fair,Low,Stayed
42321,38,Female,22,Finance,8250.0,,High,Below Average,1,No,1,Master’s Degree,Married,0.0,Mid,Small,68.0,No,Yes,No,Good,Low,Left
71145,33,Female,18,Education,4455.0,Poor,Medium,Average,1,No,48,Bachelor’s Degree,Married,1.0,Entry,Medium,75.0,No,No,No,Poor,Low,Left
36664,38,Female,23,Technology,10111.0,,Medium,Average,0,No,20,Associate Degree,Married,1.0,Senior,Large,41.0,No,No,No,Fair,High,Stayed
33553,19,Female,8,Education,6624.0,Poor,High,Low,2,No,28,Bachelor’s Degree,Single,0.0,Mid,Medium,20.0,No,No,No,Fair,Low,Left
53201,37,Female,4,Media,,,,Average,1,No,64,Bachelor’s Degree,Married,,Entry,,,No,No,No,Excellent,Low,Stayed
24808,56,Female,16,Healthcare,7901.0,Good,Low,Average,0,No,60,Associate Degree,Divorced,0.0,Entry,Medium,37.0,No,Yes,Yes,Poor,Medium,Stayed
62131,49,Female,32,Education,4740.0,Excellent,Medium,Average,0,Yes,55,High School,Single,4.0,Senior,Medium,79.0,No,No,Yes,Poor,High,Stayed
19235,29,Female,10,Healthcare,8663.0,Fair,High,Average,0,No,82,Master’s Degree,Single,3.0,Entry,Small,85.0,Yes,No,No,Good,Low,Left
48545,38,Female,10,Finance,4214.0,Fair,High,Below Average,1,Yes,63,Associate Degree,Single,3.0,Senior,Small,27.0,No,Yes,No,Good,Medium,Left
24771,51,Male,7,Finance,8727.0,Excellent,Medium,High,1,No,48,Bachelor’s Degree,Married,1.0,Mid,Medium,63.0,No,No,No,Poor,High,Stayed
72098,33,Male,19,Finance,9864.0,Excellent,Medium,Average,1,No,31,Bachelor’s Degree,Single,0.0,Senior,Small,55.0,No,No,No,Fair,Medium,Stayed
42394,56,Female,48,Technology,9301.0,Fair,High,Average,3,No,53,Bachelor’s Degree,Divorced,0.0,Mid,Small,105.0,Yes,No,Yes,Excellent,High,Stayed
49970,21,Male,5,Technology,8007.0,,High,Average,1,No,22,Bachelor’s Degree,Single,3.0,Mid,Medium,79.0,No,No,No,Good,High,Stayed
1019,40,Male,26,Finance,9303.0,Good,Medium,Average,2,No,24,Master’s Degree,Married,0.0,Entry,Medium,86.0,No,No,No,Good,Medium,Stayed
37227,52,Female,8,Media,5774.0,Good,Very High,Below Average,0,No,9,Bachelor’s Degree,Married,3.0,Mid,Medium,69.0,No,No,No,Good,Very High,Left
42617,41,Male,22,Education,4626.0,Excellent,High,High,0,Yes,70,Master’s Degree,Married,0.0,Senior,Medium,50.0,No,No,No,Good,Low,Stayed
